province,amphoe,date,location_lat,location_lon,log_pm25
ปทุมธานี,หนองเสือ,2026-04-15,14.166756813610624,100.84541959308154,36.25125
ปทุมธานี,หนองเสือ,2026-04-16,14.166756813610624,100.84541959308154,53.92333333333334
ปทุมธานี,หนองเสือ,2026-04-17,14.166756813610624,100.84541959308154,70.74208333333333
ปทุมธานี,หนองเสือ,2026-04-18,14.166756813610624,100.84541959308154,39.52708333333333
ปทุมธานี,หนองเสือ,2026-04-19,14.166756813610624,100.84541959308154,32.802083333333336
ปทุมธานี,หนองเสือ,2026-04-20,14.166756813610624,100.84541959308154,29.58125
ปทุมธานี,หนองเสือ,2026-04-21,14.166756813610624,100.84541959308154,28.389166666666668
ปทุมธานี,หนองเสือ,2026-04-22,14.166756813610624,100.84541959308154,34.165263157894735
ปทุมธานี,หนองเสือ,2026-04-23,14.166756813610624,100.84541959308154,57.95
ปทุมธานี,หนองเสือ,2026-04-24,14.166756813610624,100.84541959308154,72.34875
ปทุมธานี,หนองเสือ,2026-04-25,14.166756813610624,100.84541959308154,21.281666666666666
ปทุมธานี,หนองเสือ,2026-04-26,14.166756813610624,100.84541959308154,28.315454545454543
ปทุมธานี,หนองเสือ,2026-04-27,14.166756813610624,100.84541959308154,46.43291666666667
ปทุมธานี,หนองเสือ,2026-04-28,14.166756813610624,100.84541959308154,54.17041666666666
ปทุมธานี,หนองเสือ,2026-04-29,14.166756813610624,100.84541959308154,55.01291666666666
ปทุมธานี,หนองเสือ,2026-04-30,14.166756813610624,100.84541959308154,54.27
ปทุมธานี,เมือง,2026-04-01,14.008813,100.51635385,14.866739130434782
ปทุมธานี,เมือง,2026-04-02,14.002158933333334,100.5119194,9.300833333333333
ปทุมธานี,เมือง,2026-04-03,13.9888508,100.50305050000001,1.8741666666666668
ปทุมธานี,เมือง,2026-04-04,13.9888508,100.50305050000001,3.775
ปทุมธานี,เมือง,2026-04-05,13.9888508,100.50305050000001,4.551666666666667
ปทุมธานี,เมือง,2026-04-06,13.9888508,100.50305050000001,3.4941666666666666
ปทุมธานี,เมือง,2026-04-07,13.998831899999999,100.509702175,12.236875
ปทุมธานี,เมือง,2026-04-08,14.008812999999998,100.51635385000002,19.933958333333333
ปทุมธานี,เมือง,2026-04-09,14.001771624684714,100.52931560320745,22.981971830985916
ปทุมธานี,เมือง,2026-04-10,14.001863230091411,100.52080535309949,15.111875
ปทุมธานี,เมือง,2026-04-11,13.9888508,100.50305050000001,3.5091666666666668
ปทุมธานี,เมือง,2026-04-12,13.9888508,100.50305050000001,4.05
ปทุมธานี,เมือง,2026-04-13,13.9888508,100.50305050000001,3.56
ปทุมธานี,เมือง,2026-04-14,13.9888508,100.50305050000001,4.253333333333333
ปทุมธานี,เมือง,2026-04-15,13.9888508,100.50305050000001,2.9466666666666668
ปทุมธานี,เมือง,2026-04-16,13.9888508,100.50305050000001,2.6
ปทุมธานี,เมือง,2026-04-17,13.9888508,100.50305050000001,2.52
ปทุมธานี,เมือง,2026-04-18,13.9888508,100.50305050000001,3.67375
ปทุมธานี,เมือง,2026-04-19,13.9888508,100.50305050000001,3.8674999999999997
ปทุมธานี,เมือง,2026-04-20,13.9888508,100.50305050000001,1.5575
ปทุมธานี,เมือง,2026-04-21,13.9888508,100.50305050000001,2.5741666666666667
ปทุมธานี,เมือง,2026-04-22,14.003559789473684,100.51285296842104,16.642105263157895
ปทุมธานี,เมือง,2026-04-23,14.008812999999998,100.51635385000002,15.584375
ปทุมธานี,เมือง,2026-04-24,14.00420633846154,100.51328384615385,9.77153846153846
ปทุมธานี,เมือง,2026-04-25,13.9888508,100.50305050000001,2.11
ปทุมธานี,เมือง,2026-04-26,13.9888508,100.50305049999999,2.740909090909091
ปทุมธานี,เมือง,2026-04-27,14.004820559999999,100.51369317999999,8.5315
ปทุมธานี,เมือง,2026-04-28,14.008812999999998,100.51635385000002,8.651458333333332
ปทุมธานี,เมือง,2026-04-29,14.008812999999998,100.51635385000002,12.163541666666667
ปทุมธานี,เมือง,2026-04-30,14.008812999999998,100.51635385000002,14.579583333333332
ประจวบคีรีขันธ์,กุยบุรี,2026-04-01,12.041773697013117,99.85396369543207,32.29913043478261
ประจวบคีรีขันธ์,กุยบุรี,2026-04-02,12.041773697013118,99.85396369543209,28.59958333333333
ประจวบคีรีขันธ์,กุยบุรี,2026-04-03,12.041773697013118,99.85396369543209,28.13625
ประจวบคีรีขันธ์,กุยบุรี,2026-04-04,12.041773697013118,99.85396369543209,37.355
ประจวบคีรีขันธ์,กุยบุรี,2026-04-05,12.041773697013118,99.85396369543209,36.931666666666665
ประจวบคีรีขันธ์,กุยบุรี,2026-04-06,12.041773697013118,99.85396369543209,33.57125
ประจวบคีรีขันธ์,กุยบุรี,2026-04-07,12.041773697013118,99.85396369543209,32.729166666666664
ประจวบคีรีขันธ์,กุยบุรี,2026-04-08,12.041773697013118,99.85396369543209,35.48291666666667
ประจวบคีรีขันธ์,กุยบุรี,2026-04-09,12.041773697013118,99.85396369543209,35.52333333333333
ประจวบคีรีขันธ์,กุยบุรี,2026-04-10,12.041773697013118,99.85396369543209,30.919166666666666
ประจวบคีรีขันธ์,กุยบุรี,2026-04-11,12.041773697013118,99.85396369543209,25.317083333333333
ประจวบคีรีขันธ์,กุยบุรี,2026-04-12,12.041773697013118,99.85396369543209,27.63625
ประจวบคีรีขันธ์,กุยบุรี,2026-04-13,12.041773697013118,99.85396369543209,31.778333333333332
ประจวบคีรีขันธ์,กุยบุรี,2026-04-14,12.041773697013118,99.85396369543209,36.083333333333336
ประจวบคีรีขันธ์,กุยบุรี,2026-04-15,12.041773697013118,99.85396369543209,39.89625
ประจวบคีรีขันธ์,กุยบุรี,2026-04-16,12.041773697013118,99.85396369543209,35.44083333333334
ประจวบคีรีขันธ์,กุยบุรี,2026-04-17,12.041773697013118,99.85396369543209,39.99708333333333
ประจวบคีรีขันธ์,กุยบุรี,2026-04-18,12.041773697013118,99.85396369543209,34.0
ประจวบคีรีขันธ์,กุยบุรี,2026-04-19,12.041773697013118,99.85396369543209,33.437916666666666
ประจวบคีรีขันธ์,กุยบุรี,2026-04-20,12.041773697013118,99.85396369543209,31.985833333333332
ประจวบคีรีขันธ์,กุยบุรี,2026-04-21,12.041773697013118,99.85396369543209,30.542083333333334
ประจวบคีรีขันธ์,กุยบุรี,2026-04-22,12.041773697013118,99.85396369543209,33.75125
ประจวบคีรีขันธ์,กุยบุรี,2026-04-23,12.041773697013118,99.85396369543209,33.81875
ประจวบคีรีขันธ์,กุยบุรี,2026-04-24,12.041773697013118,99.85396369543209,23.56958333333333
ประจวบคีรีขันธ์,กุยบุรี,2026-04-25,12.041773697013118,99.85396369543209,21.207083333333333
ประจวบคีรีขันธ์,กุยบุรี,2026-04-26,12.041773697013117,99.85396369543209,19.26409090909091
ประจวบคีรีขันธ์,กุยบุรี,2026-04-27,12.041773697013118,99.85396369543209,15.275416666666667
ประจวบคีรีขันธ์,กุยบุรี,2026-04-28,12.041773697013118,99.85396369543209,9.513333333333334
ประจวบคีรีขันธ์,กุยบุรี,2026-04-29,12.041773697013118,99.85396369543209,23.854166666666668
ประจวบคีรีขันธ์,กุยบุรี,2026-04-30,12.041773697013118,99.85396369543209,20.508750000000003
ประจวบคีรีขันธ์,เมือง,2026-04-01,11.80779,99.79744000000001,30.35217391304348
ประจวบคีรีขันธ์,เมือง,2026-04-02,11.807790000000002,99.79744,25.08791666666667
ประจวบคีรีขันธ์,เมือง,2026-04-03,11.807790000000002,99.79744,25.922916666666666
ประจวบคีรีขันธ์,เมือง,2026-04-04,11.807790000000002,99.79744,33.736666666666665
ประจวบคีรีขันธ์,เมือง,2026-04-05,11.807790000000002,99.79744,32.31583333333334
ประจวบคีรีขันธ์,เมือง,2026-04-06,11.807790000000002,99.79744,28.97458333333333
ประจวบคีรีขันธ์,เมือง,2026-04-07,11.807790000000002,99.79744,25.986666666666665
ประจวบคีรีขันธ์,เมือง,2026-04-08,11.807790000000002,99.79744,32.12083333333333
ประจวบคีรีขันธ์,เมือง,2026-04-09,11.807790000000002,99.79744,34.02
ประจวบคีรีขันธ์,เมือง,2026-04-10,11.807790000000002,99.79744,26.051666666666666
ประจวบคีรีขันธ์,เมือง,2026-04-11,11.807790000000002,99.79744,18.89125
ประจวบคีรีขันธ์,เมือง,2026-04-12,11.807790000000002,99.79744,29.076666666666668
ประจวบคีรีขันธ์,เมือง,2026-04-13,11.807790000000002,99.79744,31.057916666666667
ประจวบคีรีขันธ์,เมือง,2026-04-14,11.807790000000002,99.79744,42.231249999999996
ประจวบคีรีขันธ์,เมือง,2026-04-15,11.807790000000002,99.79744,48.59833333333333
ประจวบคีรีขันธ์,เมือง,2026-04-16,11.807790000000002,99.79744,39.50125
ประจวบคีรีขันธ์,เมือง,2026-04-17,11.807790000000002,99.79744,33.71
ประจวบคีรีขันธ์,เมือง,2026-04-18,11.807790000000002,99.79744,33.07
ประจวบคีรีขันธ์,เมือง,2026-04-19,11.807790000000002,99.79744,30.874166666666667
ประจวบคีรีขันธ์,เมือง,2026-04-20,11.807790000000002,99.79744,29.826666666666668
ประจวบคีรีขันธ์,เมือง,2026-04-21,11.807790000000002,99.79744,30.245416666666667
ประจวบคีรีขันธ์,เมือง,2026-04-22,11.807790000000002,99.79744,35.32958333333333
ประจวบคีรีขันธ์,เมือง,2026-04-23,11.807790000000002,99.79744,31.61375
ประจวบคีรีขันธ์,เมือง,2026-04-24,11.807790000000002,99.79744,20.719583333333333
ประจวบคีรีขันธ์,เมือง,2026-04-25,11.807790000000002,99.79744,16.203333333333333
ประจวบคีรีขันธ์,เมือง,2026-04-26,11.80779,99.79744,17.313636363636363
ประจวบคีรีขันธ์,เมือง,2026-04-27,11.807790000000002,99.79744,12.050416666666665
ประจวบคีรีขันธ์,เมือง,2026-04-28,11.807790000000002,99.79744,7.966666666666666
ประจวบคีรีขันธ์,เมือง,2026-04-29,11.807790000000002,99.79744,26.41541666666667
ประจวบคีรีขันธ์,เมือง,2026-04-30,11.807790000000002,99.79744,16.006666666666664
ปัตตานี,ยะหริ่ง,2026-04-01,6.856039,101.378205,17.97478260869565
ปัตตานี,ยะหริ่ง,2026-04-02,6.856039,101.378205,22.08875
ปัตตานี,ยะหริ่ง,2026-04-03,6.856039,101.378205,28.281739130434783
ปัตตานี,ยะหริ่ง,2026-04-04,6.856039,101.378205,39.14833333333333
ปัตตานี,ยะหริ่ง,2026-04-05,6.856039,101.378205,59.78041666666667
ปัตตานี,ยะหริ่ง,2026-04-06,6.856039,101.378205,40.73875
ปัตตานี,ยะหริ่ง,2026-04-07,6.856039,101.378205,19.145833333333332
ปัตตานี,ยะหริ่ง,2026-04-08,6.856039,101.378205,21.950416666666666
ปัตตานี,ยะหริ่ง,2026-04-09,6.856039,101.378205,26.902083333333334
ปัตตานี,ยะหริ่ง,2026-04-10,6.856039,101.378205,14.699583333333335
ปัตตานี,ยะหริ่ง,2026-04-11,6.856039,101.378205,28.341250000000002
ปัตตานี,ยะหริ่ง,2026-04-12,6.856039,101.378205,30.36791666666667
ปัตตานี,ยะหริ่ง,2026-04-13,6.856039,101.378205,24.68958333333333
ปัตตานี,ยะหริ่ง,2026-04-14,6.856039,101.378205,28.890416666666667
ปัตตานี,ยะหริ่ง,2026-04-15,6.856039,101.378205,22.097916666666666
ปัตตานี,ยะหริ่ง,2026-04-16,6.856039,101.378205,27.749583333333334
ปัตตานี,ยะหริ่ง,2026-04-17,6.856039,101.378205,31.792083333333334
ปัตตานี,ยะหริ่ง,2026-04-18,6.856039,101.378205,22.612083333333334
ปัตตานี,ยะหริ่ง,2026-04-19,6.856039,101.378205,22.6425
ปัตตานี,ยะหริ่ง,2026-04-20,6.856039,101.378205,19.582916666666666
ปัตตานี,ยะหริ่ง,2026-04-21,6.856039,101.378205,31.643333333333334
ปัตตานี,ยะหริ่ง,2026-04-22,6.856039,101.378205,26.335416666666664
ปัตตานี,ยะหริ่ง,2026-04-23,6.856039,101.378205,32.00875
ปัตตานี,ยะหริ่ง,2026-04-24,6.856039,101.378205,34.13916666666667
ปัตตานี,ยะหริ่ง,2026-04-25,6.856039,101.378205,28.419583333333335
ปัตตานี,ยะหริ่ง,2026-04-26,6.856038999999999,101.378205,13.906818181818181
ปัตตานี,ยะหริ่ง,2026-04-27,6.856039,101.378205,38.67375
ปัตตานี,ยะหริ่ง,2026-04-28,6.856039,101.378205,21.86125
ปัตตานี,ยะหริ่ง,2026-04-29,6.856039,101.378205,27.20375
ปัตตานี,ยะหริ่ง,2026-04-30,6.856039,101.378205,19.797916666666666
ปัตตานี,สายบุรี,2026-04-01,6.695419508125889,101.61960302622,21.34913043478261
ปัตตานี,สายบุรี,2026-04-02,6.69541950812589,101.61960302621999,20.49625
ปัตตานี,สายบุรี,2026-04-03,6.69541950812589,101.61960302621999,27.54875
ปัตตานี,สายบุรี,2026-04-04,6.69541950812589,101.61960302621999,32.65208333333333
ปัตตานี,สายบุรี,2026-04-05,6.69541950812589,101.61960302621999,37.28625
ปัตตานี,สายบุรี,2026-04-06,6.69541950812589,101.61960302621999,35.312916666666666
ปัตตานี,สายบุรี,2026-04-07,6.69541950812589,101.61960302621999,23.90833333333333
ปัตตานี,สายบุรี,2026-04-08,6.69541950812589,101.61960302621999,22.738333333333333
ปัตตานี,สายบุรี,2026-04-09,6.69541950812589,101.61960302621999,27.75375
ปัตตานี,สายบุรี,2026-04-10,6.69541950812589,101.61960302621999,14.852500000000001
ปัตตานี,สายบุรี,2026-04-11,6.69541950812589,101.61960302621999,29.587500000000002
ปัตตานี,สายบุรี,2026-04-12,6.69541950812589,101.61960302621999,27.7375
ปัตตานี,สายบุรี,2026-04-13,6.69541950812589,101.61960302621999,30.142916666666665
ปัตตานี,สายบุรี,2026-04-14,6.69541950812589,101.61960302621999,24.51125
ปัตตานี,สายบุรี,2026-04-15,6.69541950812589,101.61960302621999,26.105833333333333
ปัตตานี,สายบุรี,2026-04-16,6.69541950812589,101.61960302621999,27.745
ปัตตานี,สายบุรี,2026-04-17,6.69541950812589,101.61960302621999,33.4325
ปัตตานี,สายบุรี,2026-04-18,6.69541950812589,101.61960302621999,26.632499999999997
ปัตตานี,สายบุรี,2026-04-19,6.69541950812589,101.61960302621999,18.668333333333333
ปัตตานี,สายบุรี,2026-04-20,6.69541950812589,101.61960302621999,17.518333333333334
ปัตตานี,สายบุรี,2026-04-21,6.69541950812589,101.61960302621999,24.76625
ปัตตานี,สายบุรี,2026-04-22,6.69541950812589,101.61960302621999,29.107499999999998
ปัตตานี,สายบุรี,2026-04-23,6.69541950812589,101.61960302621999,31.370416666666667
ปัตตานี,สายบุรี,2026-04-24,6.69541950812589,101.61960302621999,43.07041666666667
ปัตตานี,สายบุรี,2026-04-25,6.69541950812589,101.61960302621999,26.3175
ปัตตานี,สายบุรี,2026-04-26,6.695419508125891,101.61960302622,19.018181818181816
ปัตตานี,สายบุรี,2026-04-27,6.69541950812589,101.61960302621999,17.27
ปัตตานี,สายบุรี,2026-04-28,6.69541950812589,101.61960302621999,24.783749999999998
ปัตตานี,สายบุรี,2026-04-29,6.69541950812589,101.61960302621999,21.034583333333334
ปัตตานี,สายบุรี,2026-04-30,6.69541950812589,101.61960302621999,19.3525
ปัตตานี,เมือง,2026-04-01,6.8662582,101.2509223,31.12291666666667
ปัตตานี,เมือง,2026-04-02,6.8662582,101.2509223,33.76625
ปัตตานี,เมือง,2026-04-03,6.8662582,101.2509223,46.95541666666667
ปัตตานี,เมือง,2026-04-04,6.8662582,101.2509223,57.196666666666665
ปัตตานี,เมือง,2026-04-05,6.8662582,101.2509223,65.36541666666666
ปัตตานี,เมือง,2026-04-06,6.8662582,101.2509223,55.01166666666666
ปัตตานี,เมือง,2026-04-07,6.8662582,101.2509223,33.354166666666664
ปัตตานี,เมือง,2026-04-08,6.8662582,101.2509223,33.65208333333333
ปัตตานี,เมือง,2026-04-09,6.8662582,101.2509223,37.638333333333335
ปัตตานี,เมือง,2026-04-10,6.8662582,101.2509223,25.638749999999998
ปัตตานี,เมือง,2026-04-11,6.8662582,101.2509223,44.88999999999999
ปัตตานี,เมือง,2026-04-12,6.8662582,101.2509223,40.94041666666667
ปัตตานี,เมือง,2026-04-13,6.8662582,101.2509223,38.526666666666664
ปัตตานี,เมือง,2026-04-14,6.8662582,101.2509223,41.8925
ปัตตานี,เมือง,2026-04-15,6.866258199999999,101.2509223,36.78130434782609
ปัตตานี,เมือง,2026-04-16,6.8662582,101.2509223,42.287083333333335
ปัตตานี,เมือง,2026-04-17,6.8662582,101.2509223,65.25125
ปัตตานี,เมือง,2026-04-18,6.8662582,101.2509223,36.34375
ปัตตานี,เมือง,2026-04-19,6.8662582,101.2509223,37.135416666666664
ปัตตานี,เมือง,2026-04-20,6.8662582,101.2509223,33.33083333333334
ปัตตานี,เมือง,2026-04-21,6.8662582,101.2509223,39.82333333333333
ปัตตานี,เมือง,2026-04-22,6.8662582,101.2509223,45.017500000000005
ปัตตานี,เมือง,2026-04-23,6.8662582,101.2509223,51.245000000000005
ปัตตานี,เมือง,2026-04-24,6.8662582,101.2509223,53.390416666666674
ปัตตานี,เมือง,2026-04-25,6.8662582,101.2509223,49.80625
ปัตตานี,เมือง,2026-04-26,6.8662582,101.2509223,35.94055555555556
ปัตตานี,เมือง,2026-04-27,6.8662582,101.2509223,29.967916666666667
ปัตตานี,เมือง,2026-04-28,6.866258199999999,101.2509223,37.703913043478266
ปัตตานี,เมือง,2026-04-29,6.8662582,101.2509223,39.70041666666666
ปัตตานี,เมือง,2026-04-30,6.866258199999999,101.2509223,37.92260869565217
พระนครศรีอยุธยา,นครหลวง,2026-04-01,14.460480099999998,100.59734950000002,31.85739130434783
พระนครศรีอยุธยา,นครหลวง,2026-04-02,14.4604801,100.5973495,30.395416666666666
พระนครศรีอยุธยา,นครหลวง,2026-04-03,14.4604801,100.5973495,32.56375
พระนครศรีอยุธยา,นครหลวง,2026-04-04,14.4604801,100.5973495,36.73791666666667
พระนครศรีอยุธยา,นครหลวง,2026-04-05,14.4604801,100.5973495,41.04666666666667
พระนครศรีอยุธยา,นครหลวง,2026-04-06,14.4604801,100.5973495,43.89333333333334
พระนครศรีอยุธยา,นครหลวง,2026-04-07,14.4604801,100.5973495,42.24041666666667
พระนครศรีอยุธยา,นครหลวง,2026-04-08,14.4604801,100.5973495,42.09916666666667
พระนครศรีอยุธยา,นครหลวง,2026-04-09,14.4604801,100.5973495,38.95583333333333
พระนครศรีอยุธยา,นครหลวง,2026-04-10,14.4604801,100.5973495,33.59583333333333
พระนครศรีอยุธยา,นครหลวง,2026-04-11,14.4604801,100.5973495,36.08166666666667
พระนครศรีอยุธยา,นครหลวง,2026-04-12,14.4604801,100.5973495,35.11708333333333
พระนครศรีอยุธยา,นครหลวง,2026-04-13,14.4604801,100.5973495,36.73166666666666
พระนครศรีอยุธยา,นครหลวง,2026-04-14,14.4604801,100.5973495,38.42
พระนครศรีอยุธยา,นครหลวง,2026-04-15,14.4604801,100.5973495,39.05583333333333
พระนครศรีอยุธยา,นครหลวง,2026-04-16,14.4604801,100.5973495,34.44708333333333
พระนครศรีอยุธยา,นครหลวง,2026-04-17,14.4604801,100.5973495,34.095416666666665
พระนครศรีอยุธยา,นครหลวง,2026-04-18,14.4604801,100.5973495,38.74458333333333
พระนครศรีอยุธยา,นครหลวง,2026-04-19,14.4604801,100.5973495,35.979166666666664
พระนครศรีอยุธยา,นครหลวง,2026-04-20,14.4604801,100.5973495,32.43958333333333
พระนครศรีอยุธยา,นครหลวง,2026-04-21,14.4604801,100.5973495,37.67916666666667
พระนครศรีอยุธยา,นครหลวง,2026-04-22,14.4604801,100.5973495,36.13333333333333
พระนครศรีอยุธยา,นครหลวง,2026-04-23,14.4604801,100.5973495,31.474999999999998
พระนครศรีอยุธยา,นครหลวง,2026-04-24,14.4604801,100.5973495,29.367499999999996
พระนครศรีอยุธยา,นครหลวง,2026-04-25,14.4604801,100.5973495,22.457083333333333
พระนครศรีอยุธยา,นครหลวง,2026-04-26,14.4604801,100.5973495,32.255
พระนครศรีอยุธยา,นครหลวง,2026-04-27,14.4604801,100.5973495,31.379583333333333
พระนครศรีอยุธยา,นครหลวง,2026-04-28,14.4604801,100.5973495,23.635416666666668
พระนครศรีอยุธยา,นครหลวง,2026-04-29,14.4604801,100.5973495,27.980416666666667
พระนครศรีอยุธยา,นครหลวง,2026-04-30,14.4604801,100.5973495,26.84375
พระนครศรีอยุธยา,บางปะอิน,2026-04-01,14.175798494529204,100.60405317595465,35.9020652173913
พระนครศรีอยุธยา,บางปะอิน,2026-04-02,14.175798494529204,100.60405317595463,31.90822916666667
พระนครศรีอยุธยา,บางปะอิน,2026-04-03,14.175798494529204,100.60405317595463,33.322604166666665
พระนครศรีอยุธยา,บางปะอิน,2026-04-04,14.175798494529204,100.60405317595463,41.43458333333333
พระนครศรีอยุธยา,บางปะอิน,2026-04-05,14.175798494529204,100.60405317595463,45.029374999999995
พระนครศรีอยุธยา,บางปะอิน,2026-04-06,14.175798494529204,100.60405317595463,42.54177083333334
พระนครศรีอยุธยา,บางปะอิน,2026-04-07,14.175798494529204,100.60405317595463,46.606875
พระนครศรีอยุธยา,บางปะอิน,2026-04-08,14.175798494529204,100.60405317595463,45.34677083333333
พระนครศรีอยุธยา,บางปะอิน,2026-04-09,14.175798494529204,100.60405317595463,44.1978125
พระนครศรีอยุธยา,บางปะอิน,2026-04-10,14.175798494529204,100.60405317595463,36.146458333333335
พระนครศรีอยุธยา,บางปะอิน,2026-04-11,14.175798494529204,100.60405317595463,42.932500000000005
พระนครศรีอยุธยา,บางปะอิน,2026-04-12,14.175798494529204,100.60405317595463,39.79052083333333
พระนครศรีอยุธยา,บางปะอิน,2026-04-13,14.175798494529204,100.60405317595463,35.126875
พระนครศรีอยุธยา,บางปะอิน,2026-04-14,14.175798494529204,100.60405317595463,42.067708333333336
พระนครศรีอยุธยา,บางปะอิน,2026-04-15,14.175798494529204,100.60405317595463,36.490520833333335
พระนครศรีอยุธยา,บางปะอิน,2026-04-16,14.175798494529204,100.60405317595463,37.89572916666667
พระนครศรีอยุธยา,บางปะอิน,2026-04-17,14.175798494529204,100.60405317595463,37.65979166666667
พระนครศรีอยุธยา,บางปะอิน,2026-04-18,14.175798494529204,100.60405317595463,43.8134375
พระนครศรีอยุธยา,บางปะอิน,2026-04-19,14.175798494529204,100.60405317595463,38.067812499999995
พระนครศรีอยุธยา,บางปะอิน,2026-04-20,14.159053296543119,100.60054150318412,34.90276422764228
พระนครศรีอยุธยา,บางปะอิน,2026-04-21,14.148882329686137,100.59888545063642,39.18451388888889
พระนครศรีอยุธยา,บางปะอิน,2026-04-22,14.146976110534311,100.59956217779747,37.217214285714284
พระนครศรีอยุธยา,บางปะอิน,2026-04-23,14.147942644188758,100.59921904853272,33.19119718309859
พระนครศรีอยุธยา,บางปะอิน,2026-04-24,14.148882329686137,100.59888545063642,30.367986111111108
พระนครศรีอยุธยา,บางปะอิน,2026-04-25,14.148882329686137,100.59888545063642,37.75145833333333
พระนครศรีอยุธยา,บางปะอิน,2026-04-26,14.148882329686137,100.59888545063643,49.18318181818182
พระนครศรีอยุธยา,บางปะอิน,2026-04-27,14.148882329686137,100.59888545063642,30.788541666666667
พระนครศรีอยุธยา,บางปะอิน,2026-04-28,14.148882329686137,100.59888545063642,21.849722222222223
พระนครศรีอยุธยา,บางปะอิน,2026-04-29,14.148882329686137,100.59888545063642,28.165833333333335
พระนครศรีอยุธยา,บางปะอิน,2026-04-30,14.14746280478584,100.59938939639464,35.22617021276596
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-01,14.364028,100.588778,29.632608695652173
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-02,14.364028,100.588778,27.019583333333333
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-03,14.364028,100.588778,27.935000000000002
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-04,14.364028,100.588778,35.15875
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-05,14.364028,100.588778,39.6675
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-06,14.364028,100.588778,39.724583333333335
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-07,14.364028,100.588778,39.68083333333333
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-08,14.364028,100.588778,39.041666666666664
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-09,14.364028,100.588778,36.48625
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-10,14.364028,100.588778,30.35291666666667
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-11,14.364028,100.588778,34.10875
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-12,14.364028,100.588778,33.49375
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-13,14.364028,100.588778,31.9425
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-14,14.364028,100.588778,34.04833333333333
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-15,14.364028,100.588778,35.61083333333333
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-16,14.364028,100.588778,30.60291666666667
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-17,14.364028,100.588778,30.818749999999998
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-18,14.364028,100.588778,38.11304347826087
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-19,14.364027999999998,100.588778,34.46636363636364
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-20,14.364028,100.588778,30.672916666666666
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-21,14.364028,100.588778,36.087916666666665
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-22,14.364028,100.588778,35.24333333333333
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-23,14.364028,100.588778,27.605416666666667
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-24,14.364028,100.588778,23.34
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-25,14.364028,100.588778,24.6775
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-26,14.364027999999998,100.588778,36.57272727272727
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-27,14.364028,100.588778,28.141666666666666
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-28,14.364028,100.588778,19.789166666666667
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-29,14.364028,100.588778,27.12782608695652
พระนครศรีอยุธยา,พระนครศรีอยุธยา,2026-04-30,14.364028,100.588778,36.57875
พระนครศรีอยุธยา,ลาดบัวหลวง,2026-04-01,14.166255055524404,100.31946061740771,40.463478260869564
พระนครศรีอยุธยา,ลาดบัวหลวง,2026-04-02,14.166255055524404,100.31946061740773,40.23666666666667
พระนครศรีอยุธยา,ลาดบัวหลวง,2026-04-03,14.166255055524404,100.31946061740773,35.004583333333336
พระนครศรีอยุธยา,ลาดบัวหลวง,2026-04-04,14.166255055524404,100.31946061740773,41.49458333333333
พระนครศรีอยุธยา,ลาดบัวหลวง,2026-04-05,14.166255055524404,100.31946061740773,49.421666666666674
พระนครศรีอยุธยา,ลาดบัวหลวง,2026-04-06,14.166255055524404,100.31946061740773,46.007083333333334
พระนครศรีอยุธยา,ลาดบัวหลวง,2026-04-07,14.166255055524404,100.31946061740773,55.99875
พระนครศรีอยุธยา,ลาดบัวหลวง,2026-04-08,14.166255055524404,100.31946061740773,53.272083333333335
พระนครศรีอยุธยา,ลาดบัวหลวง,2026-04-09,14.166255055524404,100.31946061740773,49.12
